imgs/train/coupa_video1_10520.jpg,33,441,123,489,Human
imgs/train/bookstore_video0_11800.jpg,1062,854,1095,918,Human
imgs/train/deathCircle_video0_320.jpg,631,677,663,718,Human
imgs/train/coupa_video1_1200.jpg,1452,100,1534,179,Human
imgs/train/coupa_video2_8120.jpg,1218,637,1289,696,Human
imgs/train/deathCircle_video0_10840.jpg,1550,1124,1605,1197,Human
imgs/train/coupa_video1_4880.jpg,1647,311,1685,362,Human
imgs/train/bookstore_video0_7320.jpg,771,899,812,929,Human
imgs/train/deathCircle_video0_880.jpg,776,1440,815,1505,Human
imgs/train/deathCircle_video0_5200.jpg,767,1189,810,1258,Human
imgs/train/bookstore_video3_1480.jpg,728,166,778,213,Human
imgs/train/bookstore_video3_12640.jpg,1277,568,1320,609,Human
imgs/train/gates_video4_160.jpg,826,1503,858,1593,Human
imgs/train/deathCircle_video0_2520.jpg,787,961,833,1038,Human
imgs/train/gates_video3_2640.jpg,1141,1105,1253,1192,Human
imgs/train/bookstore_video0_3200.jpg,27,920,59,974,Human
imgs/train/hyang_video5_10520.jpg,626,1173,686,1298,Human
imgs/train/hyang_video6_7240.jpg,399,441,440,487,Human
imgs/train/deathCircle_video0_5720.jpg,323,1156,344,1201,Human
imgs/train/bookstore_video3_2080.jpg,1050,397,1081,454,Human
imgs/train/hyang_video6_2480.jpg,810,381,849,416,Human
imgs/train/deathCircle_video0_9640.jpg,923,1229,978,1298,Human
imgs/train/deathCircle_video0_5200.jpg,513,1136,563,1189,Human
imgs/train/deathCircle_video0_5680.jpg,1446,1132,1494,1189,Human
imgs/train/bookstore_video0_240.jpg,579,1001,609,1038,Human
imgs/train/hyang_video5_6480.jpg,567,1028,634,1169,Human
imgs/train/bookstore_video0_5400.jpg,381,986,419,1008,Human
imgs/train/bookstore_video0_4840.jpg,868,160,915,224,Human
imgs/train/bookstore_video0_10200.jpg,581,813,628,847,Human
imgs/train/gates_video4_480.jpg,388,1011,432,1102,Human
imgs/train/gates_video3_2600.jpg,129,412,194,513,Human
imgs/train/deathCircle_video0_8080.jpg,1057,389,1129,470,Car
imgs/train/bookstore_video0_960.jpg,611,308,656,346,Human
imgs/train/deathCircle_video0_5760.jpg,513,750,559,836,Human
imgs/train/bookstore_video3_2080.jpg,829,887,888,932,Human
imgs/train/hyang_video5_1080.jpg,496,1306,531,1377,Human
imgs/train/deathCircle_video0_2800.jpg,1043,393,1118,458,Car
imgs/train/bookstore_video0_9400.jpg,939,852,967,890,Human
imgs/train/bookstore_video3_14000.jpg,358,903,411,948,Human
imgs/train/bookstore_video0_6880.jpg,288,995,326,1024,Human
imgs/train/coupa_video1_2320.jpg,71,18,244,127,Car
imgs/train/bookstore_video0_2880.jpg,549,779,577,811,Human
imgs/train/deathCircle_video0_8000.jpg,848,1712,889,1777,Human
imgs/train/hyang_video5_4240.jpg,737,1343,783,1431,Human
imgs/train/gates_video3_8160.jpg,805,1063,902,1172,Human
imgs/train/gates_video3_3240.jpg,481,754,513,825,Human
imgs/train/coupa_video3_120.jpg,1295,159,1331,198,Human
imgs/train/hyang_video5_1800.jpg,575,829,615,916,Human
imgs/train/deathCircle_video0_9000.jpg,833,1777,871,1842,Human
imgs/train/bookstore_video0_7800.jpg,1204,684,1259,729,Human
imgs/train/deathCircle_video0_5120.jpg,83,1095,117,1156,Human
imgs/train/bookstore_video0_1520.jpg,557,741,597,768,Human
imgs/train/bookstore_video0_10080.jpg,1356,562,1400,607,Human
imgs/train/coupa_video1_2040.jpg,456,551,519,621,Human
imgs/train/gates_video3_3960.jpg,962,1280,1010,1343,Human
imgs/train/gates_video3_5240.jpg,473,187,540,279,Human
imgs/train/coupa_video3_570.jpg,1336,364,1386,396,Human
imgs/train/gates_video4_360.jpg,948,1552,981,1626,Human
imgs/train/deathCircle_video0_1520.jpg,599,779,652,836,Human
imgs/train/gates_video3_4680.jpg,111,792,212,921,Human
imgs/train/bookstore_video0_3160.jpg,581,970,607,997,Human
imgs/train/deathCircle_video2_400.jpg,436,583,464,681,Human
imgs/train/bookstore_video0_10160.jpg,245,596,292,643,Human
imgs/train/hyang_video5_1800.jpg,397,759,478,821,Human
imgs/train/coupa_video2_10240.jpg,1809,633,1919,683,Human
imgs/train/deathCircle_video0_6360.jpg,697,1168,740,1225,Human
imgs/train/deathCircle_video0_2080.jpg,577,986,618,1059,Human
imgs/train/bookstore_video1_1200.jpg,886,699,955,762,Human
imgs/train/bookstore_video0_10160.jpg,431,897,470,927,Human
imgs/train/coupa_video2_5520.jpg,918,100,979,168,Human
imgs/train/gates_video3_1040.jpg,550,1343,652,1476,Human
imgs/train/deathCircle_video0_11400.jpg,907,815,948,876,Human
imgs/train/hyang_video6_8320.jpg,767,190,814,250,Human
imgs/train/coupa_video1_3480.jpg,1806,186,1848,234,Human
imgs/train/deathCircle_video0_1520.jpg,697,1144,751,1213,Human
imgs/train/bookstore_video0_3640.jpg,346,1008,385,1044,Human
imgs/train/deathCircle_video0_8920.jpg,310,949,346,1010,Human
imgs/train/deathCircle_video0_1040.jpg,495,641,604,706,Car
imgs/train/deathCircle_video0_10800.jpg,781,1006,812,1071,Human
imgs/train/hyang_video5_5560.jpg,1118,1028,1191,1136,Human
imgs/train/bookstore_video0_200.jpg,1143,695,1192,738,Human
imgs/train/bookstore_video3_12440.jpg,260,883,317,939,Human
imgs/train/hyang_video5_2920.jpg,589,1659,666,1758,Human
imgs/train/deathCircle_video0_6360.jpg,323,1103,371,1152,Human
imgs/train/hyang_video5_840.jpg,981,1036,1046,1124,Human
imgs/train/bookstore_video0_8280.jpg,903,777,939,809,Human
imgs/train/deathCircle_video0_7000.jpg,1319,1010,1358,1055,Human
imgs/train/deathCircle_video0_5920.jpg,855,677,907,742,Human
imgs/train/bookstore_video3_6720.jpg,218,836,253,867,Human
imgs/train/gates_video3_1160.jpg,240,850,340,950,Human
imgs/train/deathCircle_video0_6320.jpg,570,1282,606,1335,Human
imgs/train/deathCircle_video0_7960.jpg,912,1217,980,1290,Human
imgs/train/hyang_video6_3640.jpg,800,351,839,393,Human
imgs/train/gates_video3_3280.jpg,503,784,554,884,Human
imgs/train/deathCircle_video0_4480.jpg,624,1071,656,1144,Human
imgs/train/deathCircle_video0_1160.jpg,973,101,1005,150,Human
imgs/train/deathCircle_video0_5520.jpg,90,1156,122,1209,Human
imgs/train/bookstore_video0_4160.jpg,571,958,603,986,Human
imgs/train/gates_video3_5800.jpg,220,1255,256,1330,Human
imgs/train/gates_video3_640.jpg,77,1422,157,1518,Human
imgs/train/gates_video3_3120.jpg,69,1038,119,1155,Human
imgs/train/coupa_video1_4640.jpg,1806,186,1848,227,Human
imgs/train/gates_video3_4320.jpg,598,746,648,846,Human
imgs/train/bookstore_video0_9080.jpg,1103,351,1137,389,Human
imgs/train/hyang_video5_960.jpg,674,1007,724,1095,Human
imgs/train/hyang_video6_4000.jpg,625,95,656,128,Human
imgs/train/deathCircle_video0_3160.jpg,989,154,1059,292,Human
imgs/train/deathCircle_video0_2680.jpg,907,1189,957,1245,Human
imgs/train/hyang_video5_200.jpg,664,958,714,1049,Human
imgs/train/bookstore_video0_8600.jpg,856,136,903,188,Human
imgs/train/hyang_video5_5000.jpg,1035,912,1088,987,Human
imgs/train/quad_video1_400.jpg,154,510,176,530,Human
imgs/train/hyang_video5_6520.jpg,1068,543,1114,626,Human
imgs/train/bookstore_video0_4600.jpg,1238,625,1289,664,Human
imgs/train/hyang_video5_1000.jpg,539,1190,583,1294,Human
imgs/train/deathCircle_video0_12440.jpg,747,1233,787,1286,Human
imgs/train/hyang_video5_1880.jpg,999,1049,1040,1119,Human
imgs/train/bookstore_video0_12600.jpg,282,952,332,997,Human
imgs/train/gates_video3_7680.jpg,1062,1080,1165,1201,Human
imgs/train/bookstore_video0_2560.jpg,363,983,403,1022,Human
imgs/train/bookstore_video0_1080.jpg,193,206,245,258,Human
imgs/train/coupa_video1_10000.jpg,1927,220,1974,257,Human
imgs/train/gates_video3_7160.jpg,121,1184,206,1305,Human
imgs/train/deathCircle_video0_12480.jpg,160,1091,201,1156,Human
imgs/train/deathCircle_video0_5280.jpg,1385,925,1433,986,Human
imgs/train/coupa_video1_10480.jpg,511,960,638,1031,Human
imgs/train/hyang_video6_7920.jpg,739,704,778,736,Human
imgs/train/gates_video3_2000.jpg,395,1026,465,1130,Human
imgs/train/bookstore_video3_10120.jpg,1026,492,1064,532,Human
imgs/train/hyang_video6_4600.jpg,660,439,715,473,Human
imgs/train/bookstore_video0_6400.jpg,864,61,913,99,Human
imgs/train/deathCircle_video0_10520.jpg,470,1302,507,1347,Human
imgs/train/coupa_video1_3960.jpg,1773,204,1823,259,Human
imgs/train/little_video1_510.jpg,330,1183,389,1296,Human
imgs/train/gates_video3_4760.jpg,1,1234,109,1363,Human
imgs/train/deathCircle_video0_7800.jpg,507,791,550,868,Human
imgs/train/deathCircle_video0_320.jpg,572,807,606,848,Human
imgs/train/deathCircle_video0_10400.jpg,602,1314,640,1392,Human
imgs/train/bookstore_video0_3440.jpg,939,929,969,976,Human
imgs/train/coupa_video1_8920.jpg,709,159,800,234,Human
imgs/train/little_video0_880.jpg,692,1653,736,1737,Human
imgs/train/little_video0_160.jpg,708,1362,771,1455,Human
imgs/train/coupa_video1_8360.jpg,1584,52,1644,95,Human
imgs/train/deathCircle_video0_4080.jpg,1403,1091,1448,1144,Human
imgs/train/deathCircle_video0_4600.jpg,941,982,1007,1055,Human
imgs/train/bookstore_video0_6480.jpg,749,836,838,913,Car
imgs/train/bookstore_video0_9800.jpg,223,170,276,219,Human
imgs/train/bookstore_video0_7320.jpg,979,686,1020,729,Human
imgs/train/hyang_video5_7040.jpg,718,1066,757,1165,Human
imgs/train/deathCircle_video0_840.jpg,817,990,867,1059,Human
imgs/train/bookstore_video3_10680.jpg,236,512,284,577,Human
imgs/train/hyang_video6_9520.jpg,650,201,700,238,Human
imgs/train/bookstore_video3_7200.jpg,1259,406,1316,456,Human
imgs/train/hyang_video5_7560.jpg,407,1584,446,1667,Human
imgs/train/deathCircle_video0_2200.jpg,1265,373,1297,422,Human
imgs/train/little_video0_1360.jpg,826,1064,862,1127,Human
imgs/train/hyang_video6_4440.jpg,1341,429,1378,484,Human
imgs/train/deathCircle_video0_5640.jpg,294,1144,314,1189,Human
imgs/train/hyang_video5_3120.jpg,432,1012,478,1086,Human
imgs/train/coupa_video1_4520.jpg,1842,471,1892,505,Human
imgs/train/hyang_video6_5240.jpg,1050,125,1099,167,Human
imgs/train/bookstore_video3_12600.jpg,862,69,918,116,Human
imgs/train/bookstore_video0_3000.jpg,31,725,83,782,Human
imgs/train/deathCircle_video0_8320.jpg,620,730,665,807,Human
imgs/train/bookstore_video0_5480.jpg,963,623,1004,655,Human
imgs/train/deathCircle_video0_7520.jpg,49,811,79,868,Human
imgs/train/bookstore_video0_8280.jpg,551,772,599,820,Human
imgs/train/hyang_video5_6960.jpg,446,1584,484,1659,Human
imgs/train/little_video1_1200.jpg,358,1146,392,1219,Human
imgs/train/gates_video4_880.jpg,1272,706,1316,809,Human
imgs/train/bookstore_video0_9480.jpg,67,308,108,358,Human
imgs/train/hyang_video5_7840.jpg,1193,983,1266,1061,Human
imgs/train/deathCircle_video0_5840.jpg,280,1205,305,1241,Human
imgs/train/gates_video4_600.jpg,784,1882,832,1973,Human
imgs/train/gates_video3_6840.jpg,143,62,202,154,Human
imgs/train/coupa_video3_330.jpg,1416,150,1460,184,Human
imgs/train/hyang_video6_4800.jpg,1056,134,1105,166,Human
imgs/train/hyang_video6_6040.jpg,709,393,743,422,Human
imgs/train/deathCircle_video0_4760.jpg,706,1180,751,1229,Human
imgs/train/deathCircle_video0_5680.jpg,987,848,1027,921,Human
imgs/train/bookstore_video0_11880.jpg,1093,521,1145,593,Human
imgs/train/bookstore_video0_5000.jpg,939,929,977,974,Human
imgs/train/deathCircle_video0_120.jpg,1030,369,1116,474,Car
imgs/train/coupa_video2_4920.jpg,481,970,561,1001,Human
imgs/train/deathCircle_video0_5640.jpg,649,884,690,957,Human
imgs/train/bookstore_video0_3680.jpg,577,804,624,843,Human
imgs/train/gates_video3_5000.jpg,674,116,710,183,Human
imgs/train/bookstore_video0_10560.jpg,237,636,276,675,Human
imgs/train/hyang_video5_3960.jpg,484,1551,510,1617,Human
imgs/train/bookstore_video0_1240.jpg,401,247,464,294,Human
imgs/train/hyang_video5_3440.jpg,781,1074,817,1132,Human
imgs/train/bookstore_video1_60.jpg,1066,539,1119,593,Human
imgs/train/hyang_video5_1880.jpg,480,937,521,999,Human
imgs/train/coupa_video2_8960.jpg,330,958,390,1008,Human
imgs/train/deathCircle_video0_5200.jpg,667,681,708,750,Human
imgs/train/hyang_video6_9200.jpg,623,358,668,393,Human
imgs/train/gates_video3_1680.jpg,415,1672,469,1789,Human
imgs/train/bookstore_video3_2640.jpg,1024,442,1070,487,Human
imgs/train/bookstore_video0_11240.jpg,1220,31,1273,68,Human
imgs/train/deathCircle_video0_4080.jpg,710,657,751,730,Human
imgs/train/deathCircle_video0_12000.jpg,762,616,794,661,Human
imgs/train/gates_video3_6000.jpg,99,579,127,638,Human
imgs/train/deathCircle_video0_12000.jpg,1211,154,1236,202,Human
imgs/train/coupa_video1_11880.jpg,929,988,998,1054,Human
imgs/train/deathCircle_video0_1360.jpg,722,239,744,304,Human
imgs/train/deathCircle_video0_2160.jpg,638,994,695,1071,Human
imgs/train/bookstore_video0_1320.jpg,789,632,824,668,Human
imgs/train/deathCircle_video0_5720.jpg,1093,1022,1141,1079,Human
imgs/train/deathCircle_video0_7680.jpg,1127,1136,1163,1189,Human
imgs/train/bookstore_video0_9080.jpg,895,364,933,419,Human
imgs/train/deathCircle_video0_3720.jpg,708,365,756,434,Human
imgs/train/deathCircle_video0_7600.jpg,1054,1144,1091,1197,Human
imgs/train/coupa_video1_1800.jpg,1179,824,1248,883,Human
imgs/train/hyang_video5_6920.jpg,674,1298,718,1372,Human
imgs/train/hyang_video5_4880.jpg,698,1609,735,1663,Human
imgs/train/coupa_video3_1020.jpg,1545,988,1636,1029,Human
imgs/train/bookstore_video0_1000.jpg,696,947,729,986,Human
imgs/train/bookstore_video0_9080.jpg,417,197,460,249,Human
imgs/train/deathCircle_video0_5680.jpg,217,1156,249,1209,Human
imgs/train/gates_video4_1360.jpg,1278,1028,1410,1085,Bus
imgs/train/deathCircle_video0_4560.jpg,914,799,953,856,Human
imgs/train/little_video1_510.jpg,1006,834,1068,931,Human
imgs/train/hyang_video6_2840.jpg,548,346,582,367,Human
imgs/train/bookstore_video3_4440.jpg,703,730,761,827,Human
imgs/train/deathCircle_video0_1440.jpg,1039,377,1125,470,Car
imgs/train/bookstore_video0_5680.jpg,664,838,686,868,Human
imgs/train/gates_video3_2000.jpg,499,296,548,383,Human
imgs/train/deathCircle_video0_2920.jpg,1043,397,1118,458,Car
imgs/train/deathCircle_video0_9320.jpg,495,1160,536,1205,Human
imgs/train/deathCircle_video0_1720.jpg,681,685,710,750,Human
imgs/train/coupa_video1_4720.jpg,181,264,253,307,Human
imgs/train/deathCircle_video0_2040.jpg,907,1245,959,1327,Human
imgs/train/deathCircle_video0_9120.jpg,1337,1148,1383,1205,Human
imgs/train/deathCircle_video0_2800.jpg,633,831,665,905,Human
imgs/train/hyang_video6_4840.jpg,1207,125,1256,171,Human
imgs/train/coupa_video2_8520.jpg,1837,758,1892,822,Human
imgs/train/gates_video3_1760.jpg,155,1484,202,1593,Human
imgs/train/gates_video3_3280.jpg,208,1501,254,1576,Human
imgs/train/deathCircle_video0_4080.jpg,1417,1136,1448,1189,Human
imgs/train/deathCircle_video0_6880.jpg,905,1367,928,1412,Human
imgs/train/bookstore_video3_9280.jpg,1178,220,1232,285,Human
imgs/train/hyang_video5_4720.jpg,571,1016,611,1074,Human
imgs/train/bookstore_video3_7400.jpg,745,87,784,128,Human
imgs/train/coupa_video1_4320.jpg,1776,204,1823,250,Human
imgs/train/gates_video4_480.jpg,750,218,786,276,Human
imgs/train/coupa_video3_810.jpg,1328,109,1372,150,Human
imgs/train/coupa_video1_7000.jpg,398,480,492,546,Human
imgs/train/bookstore_video3_13120.jpg,1272,472,1320,543,Human
imgs/train/coupa_video2_8960.jpg,41,904,121,965,Human
imgs/train/gates_video3_160.jpg,883,1105,908,1172,Human
imgs/train/bookstore_video0_11600.jpg,466,954,496,999,Human
imgs/train/deathCircle_video0_6240.jpg,731,1221,765,1258,Human
imgs/train/hyang_video5_3600.jpg,2,978,72,1070,Human
imgs/train/bookstore_video0_6320.jpg,336,979,369,1010,Human
imgs/train/hyang_video5_8240.jpg,1183,1036,1266,1136,Human
imgs/train/bookstore_video0_3640.jpg,316,983,346,1015,Human
imgs/train/deathCircle_video0_7360.jpg,704,1339,735,1416,Human
imgs/train/bookstore_video1_1140.jpg,359,348,442,415,Human
imgs/train/hyang_video5_3000.jpg,490,1489,543,1584,Human
imgs/train/gates_video4_560.jpg,1390,697,1420,759,Human
imgs/train/bookstore_video0_9000.jpg,597,954,636,990,Human
imgs/train/bookstore_video3_10240.jpg,148,953,179,982,Human
imgs/train/bookstore_video1_330.jpg,869,982,932,1036,Human
imgs/train/gates_video4_1080.jpg,1011,751,1051,817,Human
imgs/train/deathCircle_video2_360.jpg,787,420,847,501,Cart
imgs/train/coupa_video1_3720.jpg,1768,161,1823,200,Human
imgs/train/quad_video1_80.jpg,115,643,143,664,Human
imgs/train/gates_video3_2000.jpg,702,1735,731,1797,Human
imgs/train/deathCircle_video2_280.jpg,502,795,558,852,Human
imgs/train/gates_video3_3160.jpg,497,333,533,408,Human
imgs/train/deathCircle_video0_5600.jpg,794,1205,842,1270,Human
imgs/train/coupa_video2_3960.jpg,1751,835,1806,894,Human
imgs/train/bookstore_video1_540.jpg,1323,937,1378,982,Human
imgs/train/bookstore_video3_6840.jpg,448,953,466,986,Human
imgs/train/hyang_video5_4360.jpg,696,398,739,485,Human
